id,EAP,HPL,MWS
id14683,0.7894873,0.20299658,0.0075160814
id14618,0.0008513842,0.9985784,0.0005702382
id07599,0.9961726,0.0017847755,0.0020426433
id02786,0.966153,0.005187604,0.028659396
id21563,0.82981557,0.036282975,0.13390149
id26412,0.09104649,0.0025961383,0.9063574
id18320,0.17336589,0.6868167,0.13981742
id02043,0.44306734,0.3759451,0.18098755
id03179,0.4155328,0.37274006,0.21172714
id17256,0.08639824,0.88521796,0.028383767
id07435,0.020624747,0.13978215,0.8395931
id17659,0.69552356,0.06691025,0.23756617
id06828,0.0018725155,0.99676824,0.0013592455
id18636,0.009451409,0.002148954,0.9883996
id05216,0.9856747,0.00025937485,0.014065976
id23156,0.7847091,0.18201585,0.033274982
id23861,0.9763055,0.012882089,0.010812484
id21416,0.48734024,0.021027645,0.49163213
id02763,0.77849,0.0629124,0.15859765
id12625,0.0013409348,0.00082234276,0.99783677
id08033,0.016729169,0.0016965767,0.98157424
id24105,0.7408611,0.14305532,0.11608357
id09295,0.99908364,0.00022052664,0.00069581246
id22062,0.60481983,0.21858525,0.17659488
id21044,0.99904174,0.00052851014,0.0004296966
id17419,0.6456385,0.052571595,0.30178988
id10969,0.856653,0.098282576,0.045064412
id23066,0.4131701,0.17888473,0.40794522
id25667,0.9754239,0.0027385617,0.02183754
id14534,0.9342435,0.0310627,0.03469374
id26645,0.0022974482,0.99432194,0.003380562
id03965,0.0007324913,0.0002864907,0.99898094
id25956,0.69215083,0.1847546,0.123094596
id23707,0.9796683,0.008580414,0.011751311
id18026,0.7847075,0.06222792,0.1530646
id10767,0.0006453688,0.99923754,0.00011704974
id18802,0.75651944,0.23498285,0.008497774
id02940,0.04838633,0.9390577,0.012555965
id13403,0.9979377,0.00097165955,0.0010906466
id10201,0.006129771,0.991178,0.002692232
id15333,0.303747,0.027026324,0.6692267
id25619,0.017809998,0.006593399,0.9755966
id18506,0.40384054,0.56543285,0.030726604
id09835,0.0038322494,0.99560094,0.0005668555
id14828,0.9519919,0.040245667,0.007762465
id26816,0.0026987891,0.99678195,0.0005192087
id26134,0.00959266,0.99010533,0.00030203778
id25064,0.59415543,0.13808122,0.2677634
id14254,0.83517003,0.03663776,0.12819226
id09352,0.26779532,0.15120105,0.5810036
id21495,0.950701,0.037302684,0.011996395
id15349,0.050498493,0.0035257393,0.94597584
id06759,0.0026832805,0.995905,0.0014118181
id20876,0.30688968,0.11089362,0.5822167
id14644,0.9570017,0.024524217,0.018474048
id16927,0.027029308,0.0039762785,0.96899444
id00417,0.10695716,0.7337313,0.15931147
id18892,0.58943075,0.02777565,0.3827936
id17500,0.0010839435,0.99854374,0.00037237254
id17676,0.016254164,0.976072,0.0076738247
id03378,0.9982009,0.0016437738,0.00015529979
id26891,0.7771063,0.025934165,0.19695953
id15609,0.9961908,0.003180627,0.0006286001
id11270,0.79571295,0.09667585,0.107611164
id01141,0.0021027094,0.0017477132,0.99614954
id18738,0.19827922,0.004049157,0.7976716
id23964,0.013622705,0.006161986,0.9802153
id08032,0.7769119,0.010647688,0.21244033
id10410,0.42132422,0.11824877,0.46042696
id15738,0.8306198,0.15126315,0.018117022
id22293,0.13721797,0.005509872,0.85727215
id23174,0.9339423,0.04903107,0.01702666
id13041,0.0020286203,0.99528295,0.0026884212
id18377,0.29039893,0.08388951,0.62571156
id24269,0.11287779,0.5348034,0.3523188
id19445,0.41996127,0.37271243,0.20732628
id16449,0.08163203,0.9164095,0.001958484
id11857,0.047147326,0.29473555,0.6581171
id14929,0.4708092,0.31596294,0.21322788
id16029,0.25698265,0.046400234,0.69661707
id09091,0.9988426,0.00093701074,0.00022032672
id14431,0.0034976115,0.9936976,0.002804771
id15857,0.07755372,0.4349538,0.4874925
id26177,0.45778984,0.13283047,0.4093797
id07001,0.018090816,0.52386564,0.45804355
id00626,0.5260124,0.023851592,0.45013598
id25160,0.2826154,0.068488315,0.6488963
id21474,0.0009500155,0.00020678813,0.9988432
id03155,0.99823785,0.0015857428,0.00017637906
id11858,0.02240949,0.006136427,0.9714541
id12413,0.003414213,0.9962243,0.00036151233
id25656,0.00020368019,0.9997273,6.902102e-05
id24322,0.91380954,0.017740991,0.068449475
id20603,0.780742,0.16545105,0.053806935
id06878,0.99835455,0.0008123142,0.00083320745
id03535,0.7862283,0.20596334,0.0078082993
id11831,0.56993705,0.002619612,0.42744336
id24685,0.9945747,0.0045137093,0.00091154693
id10426,0.046055775,0.02183492,0.9321093
id09024,0.0039232355,0.99565744,0.0004193205
id09728,0.4167869,0.012852305,0.57036084
id01065,0.00063594803,0.99909616,0.00026793862
id14005,0.99863344,0.0007176637,0.00064889266
id18534,0.009941945,0.00895197,0.98110604
id19862,0.41849664,0.05604838,0.525455
id14707,0.99764097,0.0017867552,0.00057235005
id02248,0.040285174,0.9074648,0.052250084
id20494,0.40057138,0.04184333,0.5575853
id27072,0.9984723,0.0010121344,0.00051560503
id20587,0.6634294,0.19843155,0.13813911
id24134,0.020702006,0.0091065755,0.9701914
id22696,0.17936106,0.021980722,0.7986582
id23757,0.89192575,0.072509624,0.035564635
id18828,0.999255,0.0005797198,0.00016529034
id14040,0.039143015,0.00024345172,0.96061355
id09385,0.71365625,0.07427842,0.21206537
id16005,0.0017769999,0.99777067,0.0004523019
id12467,0.8409017,0.04569255,0.11340579
id16209,0.78542006,0.100356564,0.114223376
id01621,0.0005809536,0.9992091,0.0002099915
id18081,0.109867215,0.0051181894,0.8850146
id06667,0.23795158,0.0025525503,0.75949585
id07436,0.0021832637,0.00025939025,0.9975573
id19498,0.10954078,0.8253962,0.06506306
id12123,0.83328295,0.01579709,0.15091994
id17082,0.61381996,0.32554772,0.060632356
id00313,0.005143006,0.98750186,0.0073551023
id14281,0.36934337,0.10353421,0.5271224
id14755,0.9545992,0.0035368996,0.041863915
id17484,0.7250655,0.14912899,0.12580551
id00111,0.004960603,0.9942731,0.0007662048
id16542,0.12786156,0.38194594,0.49019247
id00458,0.48561063,0.14710264,0.36728674
id07682,0.052266978,0.9153314,0.032401558
id02041,0.005409333,0.96413124,0.030459376
id26070,0.3122962,0.051120475,0.6365833
id05271,0.97146726,0.008941232,0.0195915
id18107,0.9930565,0.0021158902,0.004827612
id01170,0.01608487,0.059721462,0.9241936
id23464,0.07999898,0.9034313,0.016569778
id03879,0.32954553,0.29472372,0.37573072
id22473,0.0010861204,0.9983588,0.0005551065
id20937,0.71069264,0.18332514,0.10598218
id16239,0.52861893,0.4019497,0.06943136
id02348,0.998283,0.0007830775,0.0009338771
id19796,0.99845123,0.00036199825,0.0011867213
id06531,0.06237318,0.0044271066,0.93319976
id02641,0.1956275,0.7839099,0.020462649
id01332,0.23587476,0.018730607,0.74539465
id24038,0.10678254,0.81279093,0.080426544
id23699,0.9498268,0.048048124,0.002125051
id07294,0.60459584,0.38266933,0.012734825
id00319,0.9648739,0.031569056,0.003557031
id05699,0.99684215,0.0020314856,0.0011264315
id18863,0.9067693,0.05075832,0.042472407
id07745,0.015762424,0.000672983,0.9835646
id02157,0.0021481763,0.9965994,0.0012524558
id00525,0.055205986,0.7174172,0.22737685
id14740,0.9202002,0.03689184,0.042907912
id01420,0.00064388406,0.999215,0.00014111683
id17725,0.9989048,0.0009924994,0.00010261921
id07807,0.03960529,0.95045227,0.009942437
id11676,0.002504553,0.9952998,0.0021955562
id06720,0.1920186,0.00755604,0.80042535
id08048,0.044350546,0.021859635,0.9337898
id04185,0.26216596,0.03093345,0.7069006
id02077,0.8676594,0.028856225,0.10348438
id12968,0.000601382,0.0003985549,0.99900013
id01945,0.9966709,0.002441215,0.0008878906
id06446,0.662475,0.18849382,0.14903118
id01072,0.95456856,0.0376468,0.0077847033
id15124,0.89451474,0.030464124,0.075021185
id14173,0.0013140786,0.9979576,0.0007283427
id27559,0.039813895,0.0077835973,0.95240253
id13722,0.21821302,0.10663466,0.67515236
id09310,0.9663766,0.02531693,0.008306451
id23024,0.99910235,0.00030514706,0.00059256895
id24332,0.0012333783,0.99606556,0.0027010348
id07699,0.7050028,0.08279672,0.21220048
id06837,0.022087721,0.9704634,0.0074488274
id07279,0.919637,0.026471227,0.053891726
id16451,0.8134601,0.034877047,0.15166287
id17588,0.006054132,0.9886592,0.0052866903
id07018,0.9992242,0.00045212355,0.00032369274
id12994,0.8524127,0.09214353,0.055443767
id03703,0.6976448,0.10243094,0.1999242
id01753,0.773514,0.08198621,0.1444998
id02866,0.00482102,0.0042580403,0.990921
id21884,0.0025240919,0.99736565,0.000110285175
id27543,0.08906524,0.0031373163,0.9077975
id22149,0.15194772,0.3999208,0.44813153
id14595,0.79793,0.1660983,0.035971712
id12383,0.60608625,0.18685152,0.20706227
id27714,0.94590276,0.049344458,0.004752749
id17634,0.9046193,0.043589626,0.05179108
id15906,0.020530114,0.0006373143,0.9788326
id09047,0.035694577,0.00034449168,0.96396095
id02059,0.6726686,0.031799074,0.2955324
id19107,0.99819595,0.0008662106,0.0009378662
id02385,0.57868636,0.05274796,0.36856565
id21312,0.8851367,0.10318466,0.011678635
id02215,0.23890764,0.7437048,0.01738758
id08928,0.7601377,0.16983706,0.07002527
id07099,0.99883956,0.00054635695,0.0006141424
id01935,0.5396775,0.39080694,0.06951552
id24757,0.014465617,0.9631649,0.022369431
id01848,0.012735819,0.039785206,0.94747895
id06224,0.99901974,0.0006359828,0.0003442812
id15539,0.046553113,0.88960624,0.06384064
id22907,0.0038946818,0.9888399,0.007265351
id12713,0.996421,0.00063831627,0.0029406908
id15521,0.4607084,0.10651239,0.43277922
id25539,0.6790038,0.15281716,0.16817912
id23370,0.0010531291,0.0010675652,0.9978794
id15868,0.78332496,0.040160757,0.17651431
id17808,0.041242983,0.03000254,0.9287545
id08241,0.16113776,0.75073934,0.08812292
id27284,0.8631278,0.12613022,0.010741942
id20707,0.9828104,0.016138382,0.0010512272
id03823,0.0020267456,0.9978284,0.00014478786
id00463,0.14718147,0.2115827,0.6412358
id07241,0.9918555,0.005750295,0.0023942136
id05702,0.000760737,0.9989611,0.00027815474
id18973,0.8900392,0.060360502,0.049600303
id18662,0.84717643,0.049301896,0.10352172
id06448,0.113414116,0.011963981,0.8746219
id21002,0.005075436,0.99433315,0.00059138145
id08753,0.999057,0.00052054593,0.00042242522
id27832,0.010935087,0.9569646,0.03210028
id11341,0.06922087,0.91951686,0.011262272
id11426,0.10619892,0.039975654,0.85382545
id15388,0.0033473624,0.00048338439,0.99616927
id12801,0.7887053,0.17195673,0.039337996
id02380,0.560759,0.024739463,0.41450152
id02777,0.063504934,0.004980936,0.93151414
id05412,0.117220916,0.0059384685,0.87684065
id01303,0.996977,0.0017944026,0.0012285956
id21665,0.9830555,0.003042211,0.013902275
id12973,0.014767307,0.002340755,0.9828919
id22046,0.9285646,0.006058926,0.06537652
id24035,0.32348746,0.0040980205,0.6724145
id15513,0.095891,0.8961818,0.007927171
id12302,0.40075305,0.017596997,0.58165
id01751,0.9125181,0.060123973,0.027357917
id27003,0.9080868,0.034408394,0.057504836
id14689,0.00021200316,0.9991769,0.0006110642
id11885,0.67317915,0.067950845,0.25887004
id16558,0.41270095,0.23106387,0.3562352
id15785,0.22003895,0.64749503,0.13246603
id25382,0.018675068,0.97678065,0.004544263
id19170,0.7119904,0.2802234,0.0077861534
id22689,0.47994876,0.14702642,0.3730248
id03178,0.6150497,0.04435196,0.34059834
id22393,0.80336076,0.022120407,0.17451884
id19215,0.36512166,0.54161286,0.09326548
id27829,0.793474,0.066093646,0.14043233
id11659,0.062093038,0.005068108,0.9328388
id25831,0.00039490883,0.9995011,0.00010391382
id08781,0.9071732,0.035765085,0.05706171
id11550,0.039086424,0.9572959,0.003617703
id25478,0.052590095,0.0015565443,0.94585335
id09909,0.9967489,0.0023794735,0.0008716083
id09009,0.4160944,0.019814912,0.56409067
id12660,0.6215439,0.023161836,0.3552943
id23033,0.27167115,0.29950193,0.42882693
id25937,0.9642362,0.023339756,0.012424067
id10385,0.6559114,0.23749335,0.10659529
id15288,0.098571554,0.0085092345,0.8929192
id06403,0.9968746,0.0016881626,0.0014372142
id18342,0.0259013,0.878527,0.09557174
id00497,0.5638215,0.0360822,0.40009627
id12156,0.99858296,0.00044848333,0.00096858776
id26825,0.88556767,0.09907493,0.015357439
id20140,0.575409,0.0037464756,0.4208445
id06714,0.33495918,0.31482422,0.35021666
id06017,0.11131601,0.057728756,0.83095527
id14841,0.7803321,0.20872307,0.0109448405
id25646,0.21386252,0.010011568,0.7761259
id09218,0.9242975,0.068970606,0.006731882
id21857,0.00019689655,0.9997168,8.625332e-05
id05750,0.022681255,0.0011651267,0.97615355
id10507,0.011291593,0.01580317,0.9729053
id09696,0.2602024,0.11015071,0.6296469
id00835,0.3480475,0.30995524,0.34199727
id26717,0.1499811,0.008003348,0.84201556
id17573,0.0017876215,0.0013500638,0.9968623
id21144,0.42397144,0.2562618,0.31976676
id02305,0.9975362,0.0021306346,0.0003332244
id26035,0.6971711,0.071313746,0.23151515
id00878,0.9984736,0.00030458532,0.0012217959
id08728,0.17887416,0.7111001,0.11002576
id10579,0.1101008,0.8271027,0.062796466
id10720,0.63950187,0.035065334,0.32543284
id09163,0.0007107091,0.0002833143,0.999006
id16298,0.022353387,0.97708935,0.00055726967
id05342,0.6085699,0.06488138,0.3265487
id24256,0.33346045,0.11487533,0.5516642
id12217,0.31652153,0.6503314,0.033147085
id06159,0.9071333,0.003138274,0.08972842
id24394,0.9656027,0.021846317,0.012550993
id20232,0.07057719,0.016605861,0.91281694
id26856,0.9975556,0.0013323841,0.0011119689
id15108,0.19504693,0.694505,0.11044808
id00751,0.37732604,0.003108767,0.6195651
id01784,0.46265593,0.09743034,0.43991378
id26419,0.30134678,0.07500808,0.6236452
id23877,0.81640923,0.15012494,0.033465806
id05019,0.49265754,0.32102242,0.18632007
id23003,0.013231858,0.0013463332,0.9854218
id22153,0.36879915,0.5831856,0.04801526
id19726,0.07937542,0.9006781,0.01994645
id19033,0.96159196,0.024911925,0.013496085
id00534,0.0011882985,0.0013106696,0.9975011
id07030,0.96385497,0.0164105,0.019734561
id08281,0.34266087,0.3008419,0.3564973
id00366,0.82329655,0.120142676,0.056560818
id25446,0.042595364,0.9305524,0.026852213
id25008,0.99874336,0.00018825044,0.0010683794
id24142,0.0044504246,0.99533796,0.00021157607
id25331,0.010563807,0.0014851401,0.987951
id16549,0.14794631,0.03196375,0.82008994
id12120,0.026436752,0.9685896,0.004973662
id07518,0.39492485,0.6023857,0.002689415
id24749,0.10690918,0.03130008,0.8617907
id23132,0.9651528,0.023722023,0.011125178
id05946,0.05148146,0.029672323,0.9188462
id07427,0.97561044,0.0077615427,0.016627947
id14601,0.00034665488,0.99951315,0.00014019219
id26504,0.027366051,0.0077992273,0.96483475
id27199,0.9444432,0.03193902,0.023617724
id09610,0.76006967,0.06536018,0.17457008
id02071,0.9888769,0.008000711,0.0031224475
id24431,0.87853324,0.070191965,0.051274747
id20756,0.6316718,0.085858054,0.2824702
id06525,0.6009293,0.02231512,0.3767556
id11646,0.98973125,0.0035199975,0.0067487177
id26808,0.99696654,0.0017046084,0.0013288202
id15122,0.8464269,0.028611891,0.124961175
id26052,0.004634705,0.0059066117,0.9894587
id06693,0.98022574,0.003490627,0.01628364
id13520,0.9988495,0.0004860931,0.0006644156
id04381,0.4353722,0.0025758697,0.5620519
id23315,0.070400596,0.10715689,0.82244253
id15685,0.99487656,0.0034268126,0.0016966218
id12974,0.103880055,0.047153167,0.8489667
id22302,0.7803688,0.11537348,0.104257755
id04848,0.80707675,0.18639416,0.006529134
id05104,0.0022351416,0.00020047442,0.99756444
id17169,0.16532947,0.81393874,0.020731816
id12736,0.25671002,0.7354886,0.007801315
id24659,0.5538431,0.27279165,0.17336531
id24829,0.28547835,0.5499908,0.16453084
id04164,0.0017876573,0.9980161,0.00019622482
id17795,0.48647553,0.4098999,0.10362454
id09104,0.351797,0.6327457,0.015457288
id07833,0.06886022,0.0021136943,0.9290261
id16733,0.80048347,0.048416298,0.15110026
id18630,0.59971505,0.010131354,0.3901536
id16064,0.0016353324,0.0005647473,0.99779993
id00561,0.00106637,0.9983481,0.00058554363
id16627,0.420322,0.37552834,0.20414965
id02162,0.9723002,0.026449447,0.00125038
id16092,0.1993796,0.7488517,0.051768627
id10710,0.002561544,0.9972114,0.00022704098
id18885,0.80512816,0.01857212,0.17629966
id10689,0.0030349442,0.0014151965,0.9955499
id00486,0.16239442,0.09450174,0.74310386
id02370,0.98650265,0.012370335,0.001127036
id22279,0.97978276,0.007577328,0.012639887
id16068,0.78548527,0.03045142,0.18406332
id04053,0.0123208,0.00060977926,0.98706937
id09228,0.9942984,0.0010324745,0.004669193
id04227,0.16384886,0.8305832,0.0055678887
id13578,0.7507073,0.20291921,0.046373446
id18744,0.002529332,0.0027683408,0.9947023
id22966,0.0024366255,0.0006407701,0.99692255
id02979,0.62429196,0.34055182,0.035156213
id26203,0.92552245,0.044242036,0.030235494
id21184,0.9518837,0.03089708,0.017219216
id19201,0.99658513,0.0013911253,0.0020237202
id20340,0.0002441038,0.99968517,7.07103e-05
id00692,0.014594062,0.0072448933,0.978161
id17757,0.0034251385,0.00049914856,0.9960757
id22771,0.036822062,0.006336861,0.9568411
id10753,0.30981126,0.59556705,0.09462164
id11899,0.94278586,0.025871076,0.0313431
id20961,0.97943705,0.017278638,0.003284303
id06095,0.0057071135,0.9918938,0.0023989757
id23625,0.88850343,0.08680875,0.024687806
id03942,0.83229166,0.11440088,0.053307418
id19591,0.11843115,0.70195514,0.17961377
id19732,0.9562095,0.02084103,0.022949431
id24912,0.011059819,0.97653496,0.012405265
id15060,0.9784403,0.012615648,0.008944099
id08018,0.003039159,0.9946837,0.0022772052
id02851,0.97833735,0.01141395,0.010248635
id02327,0.44541004,0.17953908,0.37505087
id22631,0.59391505,0.1742835,0.23180144
id22240,0.98030716,0.012307643,0.007385153
id05114,0.6111832,0.08029413,0.30852267
id14979,0.01872352,0.9805416,0.0007349147
id25837,0.0023701116,0.9971813,0.00044858883
id17457,0.6175712,0.19957694,0.1828519
id23050,0.02572897,0.0025050545,0.97176594
id06461,0.7184061,0.03344456,0.2481494
id03154,0.4170677,0.009943352,0.5729889
id20285,0.99958545,0.00021729837,0.00019725329
id23166,0.0015495942,0.99808085,0.00036954338
id11496,0.63571787,0.32937962,0.03490253
id09569,0.9716722,0.018537924,0.009789881
id11193,0.65409625,0.32926893,0.016634831
id26696,0.99493426,0.0044850204,0.00058076216
id15363,0.5055301,0.31395298,0.18051688
id13046,0.50414014,0.05141481,0.44444504
id17653,0.0042072004,0.9912929,0.004499929
id18812,0.005507093,0.00023336695,0.9942596
id23232,0.00063380523,0.9992685,9.77706e-05
id05290,0.43235475,0.30795005,0.25969523
id10667,0.9929965,0.0058453046,0.0011581819
id15546,0.0016168697,0.00043048564,0.9979526
id05862,0.7241031,0.09097451,0.18492246
id06225,0.04780213,0.18287794,0.7693199
id17617,0.35647225,0.039343577,0.6041842
id00814,0.125841,0.01633131,0.8578277
id18898,0.013058392,0.981057,0.00588461
id19395,0.001132023,0.9956813,0.0031866434
id19520,0.52312636,0.44272557,0.034148104
id27501,0.0684332,0.34165344,0.58991337
id06327,0.01998528,0.09586311,0.88415164
id00330,0.0046147597,0.88944995,0.10593525
id03792,0.3474818,0.48760715,0.16491109
id09320,0.8705746,0.11844548,0.010979929
id04678,0.16929203,0.28515816,0.5455498
id11663,0.95752,0.005765656,0.0367143
id24945,0.20637545,0.0059296656,0.7876949
id03046,0.0021032605,0.9973671,0.0005297064
id20236,0.9510768,0.026325379,0.022597784
id07869,0.61970973,0.112135455,0.26815477
id08152,0.0024169707,0.00028292116,0.9973001
id02910,0.004108208,0.9927521,0.003139722
id26837,0.15886126,0.50175583,0.33938286
id24188,0.032143544,0.95647204,0.011384374
id08748,0.25477248,0.3837524,0.3614751
id18608,0.66512233,0.20294915,0.13192853
id18773,0.3717755,0.021947214,0.6062773
id21822,0.979735,0.0024849342,0.017780064
id09721,0.090773374,0.00573792,0.9034887
id23152,0.9728281,0.0152017,0.011970178
id02249,0.00037898033,0.9995364,8.4624466e-05
id14065,0.39998803,0.5739972,0.026014764
id01598,0.01126416,0.0023264391,0.9864094
id06294,0.0016531817,0.0004144962,0.9979323
id19196,0.980141,0.016977003,0.0028820403
id06846,0.6511081,0.112311184,0.23658076
id02239,0.18889426,0.0044380473,0.8066677
id20363,0.009447472,0.00034508278,0.9902075
id14986,0.057066854,0.91840386,0.024529347
id25864,0.08508091,0.018939871,0.8959792
id22272,0.6014831,0.018128537,0.38038832
id06212,0.1319165,0.024260512,0.84382296
id15497,0.1238193,0.73310405,0.14307669
id12206,0.0078616245,0.0010702759,0.9910682
id03109,0.0011398228,0.99855405,0.00030612422
id00812,0.13054337,0.016590968,0.85286564
id04837,0.29109737,0.40856057,0.30034208
id14518,0.9974566,0.001797925,0.0007454844
id18095,0.28384036,0.6615747,0.054584965
id15831,0.58364666,0.302062,0.11429133
id12558,0.4387996,0.20639119,0.35480925
id27858,0.9742279,0.023770396,0.0020016765
id24074,0.9724681,0.015980119,0.011551747
id23039,0.9880299,0.0101630455,0.001807078
id23415,9.078169e-05,0.9998747,3.453063e-05
id00613,0.0014409644,0.00090024556,0.9976587
id11373,0.043170385,0.0030831194,0.95374656
id00493,0.0028901424,0.9965088,0.00060102437
id20781,0.11639601,0.80387944,0.07972454
id16367,0.97446775,0.013102507,0.012429742
id09831,0.07606228,0.86030316,0.0636345
id08016,0.03139566,0.9473572,0.021247175
id02860,0.020959172,0.9613634,0.017677478
id02382,0.55330974,0.057434343,0.3892559
id06900,0.91342694,0.022955464,0.063617565
id26499,0.9670058,0.0056618312,0.027332421
id21696,0.38835272,0.027926954,0.5837204
id21364,0.27452096,0.70534515,0.020133853
id02752,0.28386754,0.12858039,0.5875521
id02765,0.99266523,0.004009743,0.003325031
id10307,0.7209873,0.13490716,0.14410552
id26542,0.06384811,0.006941612,0.92921025
id05416,0.95717543,0.022363117,0.020461453
id03671,0.0018935287,0.9979505,0.00015597377
id03740,0.06641727,0.9215876,0.0119951125
id25818,0.5311581,0.3765819,0.09225997
id23290,0.994491,0.0028022816,0.0027067414
id13438,0.08049578,0.5821645,0.33733973
id15502,0.79793954,0.01872103,0.18333943
id18946,0.6458727,0.146817,0.2073103
id26357,0.017607413,0.8051312,0.17726138
id13701,0.9963019,0.002695927,0.0010021771
id20217,0.00072907563,0.9990709,0.00020003505
id12716,0.5144408,0.2943071,0.19125211
id03995,0.0018849261,0.9974946,0.0006204944
id16808,0.9945656,0.004528362,0.00090604636
id11082,0.9052758,0.012472472,0.08225176
id06832,0.004842666,0.00039878776,0.99475855
id11655,0.13184276,0.85716015,0.010997093
id12727,0.8769206,0.054600056,0.068479404
id14495,0.03327614,0.0007596788,0.9659642
id15414,0.99826103,0.0014997388,0.00023922314
id03844,0.87860566,0.03992392,0.08147041
id22810,0.054118842,0.16584249,0.7800387
id05794,0.0542906,0.9448976,0.000811762
id01611,0.031149412,0.006545416,0.9623052
id11150,0.051773775,0.9027208,0.04550537
id27616,0.8714951,0.009152712,0.11935215
id09738,0.48514453,0.08383145,0.43102401
id23766,0.22924113,0.7674193,0.003339539
id06124,0.083488256,0.8409583,0.07555345
id00926,0.96142477,0.025856316,0.012718935
id11991,0.07785866,0.0036384526,0.9185029
id22681,0.5307242,0.3603756,0.10890016
id00979,0.020825526,0.9720482,0.0071262256
id26300,0.7291814,0.027373003,0.24344558
id15518,0.018114753,0.0084505305,0.97343475
id26839,0.9775913,0.014727265,0.007681497
id16154,0.9268743,0.050916523,0.02220921
id12877,0.995304,0.000656189,0.004039838
id02816,0.15542969,0.82881075,0.0157596
id13400,0.10080003,0.0020753618,0.89712465
id14369,0.18785459,0.034997083,0.77714837
id04073,0.7787835,0.1581804,0.06303606
id04639,0.00036456756,0.99955755,7.782082e-05
id09970,0.18753858,0.06378848,0.7486729
id23994,0.7216537,0.21365245,0.064693816
id24728,0.00034697144,0.99961805,3.4981367e-05
id11539,0.6908913,0.080204144,0.22890453
id18368,0.0075405696,0.0013013879,0.99115807
id07722,0.49618506,0.0045229266,0.49929208
id10355,0.0038892175,0.9930727,0.0030380818
id02842,0.91500455,0.07047516,0.014520283
id02826,0.99964464,0.00020119405,0.00015412555
id14517,0.0600397,0.8864881,0.05347227
id14833,0.79226476,0.052812282,0.15492295
id00491,0.9677105,0.022855725,0.009433841
id10784,0.031770565,0.9513303,0.016899107
id27648,0.93038285,0.06443358,0.005183627
id00372,0.49449033,0.43943974,0.06606993
id12796,0.04198945,0.0086053535,0.9494052
id06215,0.5111455,0.4561369,0.03271758
id24722,0.121216506,0.010909595,0.8678739
id02729,0.013760712,0.015345373,0.9708939
id01783,0.038199913,0.01453947,0.9472607
id03025,0.43549836,0.018698888,0.5458028
id03714,0.0035668006,0.9953348,0.0010984382
id00173,0.1271963,0.8210335,0.05177023
id09268,0.13537695,0.012892576,0.85173047
id08738,0.25627396,0.6442676,0.09945838
id18561,0.90836215,0.077380665,0.014257156
id04877,0.4704421,0.17137718,0.3581807
id15173,0.06275716,0.9307789,0.0064639086
id23020,0.1423688,0.31524268,0.54238856
id04105,0.10720445,0.87760156,0.015193986
id27807,0.7396395,0.0027998416,0.25756064
id08966,0.950491,0.032062527,0.017446388
id15469,0.13184088,0.0076016746,0.86055744
id26904,0.6823685,0.013779181,0.3038523
id14258,0.7732165,0.06556329,0.16122018
id04371,0.0022728064,0.00035427156,0.99737287
id13963,0.9571016,0.016790304,0.026108121
id19097,0.8447653,0.011667648,0.14356707
id00350,0.2688846,0.010986355,0.7201291
id03571,0.85918456,0.04868782,0.092127636
id05647,0.9840493,0.0021222823,0.013828365
id03720,0.0050978474,0.99416673,0.0007353663
id10208,0.9906188,0.0018393572,0.007541752
id04526,0.07013978,0.7998856,0.12997466
id23694,0.009554978,0.9686659,0.021779088
id13795,0.99899644,0.00029233634,0.0007112854
id04551,0.5551369,0.30399877,0.14086433
id13292,0.9379716,0.05584925,0.006179228
id18196,0.15735847,0.7392937,0.10334786
id12175,0.9992613,0.00038258394,0.00035611872
id09482,0.9761164,0.009399492,0.0144840395
id17574,0.056381904,0.004694958,0.9389232
id12316,0.006069948,0.99291766,0.0010124301
id01875,0.030586066,0.00063428114,0.9687797
id12688,0.0002382918,0.99963737,0.00012433143
id12192,0.516522,0.38879642,0.094681576
id14713,0.008185798,0.004498902,0.9873153
id05961,0.0016134277,0.0014466796,0.9969399
id04556,0.793263,0.032031283,0.17470574
id20641,0.9601027,0.03822365,0.0016737205
id24624,0.25715116,0.09852101,0.6443278
id20096,0.0009699084,0.0003284193,0.9987017
id03013,0.47468814,0.4973751,0.027936757
id06775,0.25340143,0.029981745,0.7166168
id17068,0.5314201,0.43834805,0.030231826
id25344,0.0048016207,0.9945585,0.00063986325
id04523,0.44011047,0.26208603,0.29780346
id00132,0.15921997,0.8362331,0.004546958
id11631,0.0029010857,0.0061262315,0.99097276
id09022,0.012947911,0.002069176,0.9849829
id10188,0.022652455,0.0931718,0.8841758
id12752,0.3635816,0.20753203,0.4288864
id02576,0.021582222,0.0062085376,0.9722092
id22768,0.98537505,0.0057877065,0.008837204
id25350,0.24106754,0.029625153,0.7293073
id06560,0.99966145,0.00016727611,0.00017130894
id20366,0.27572796,0.11426562,0.6100064
id10840,0.9936069,0.0055439477,0.0008491061
id18880,0.72456604,0.1791871,0.09624688
id11683,0.37543944,0.29512087,0.32943967
id14734,0.32136887,0.02396401,0.65466714
id15336,0.04839786,0.90967685,0.04192531
id15319,0.9633168,0.035172384,0.0015107782
id03829,0.0016956738,0.99712867,0.0011757268
id18451,0.7483956,0.07744873,0.17415564
id11816,0.9621879,0.009140356,0.028671786
id21792,0.8747446,0.09572541,0.02952998
id26921,0.97949994,0.0008248145,0.019675191
